comment,label_1,label_2,label_3
亡灵版黑暗地牢，平衡性有问题，后期解锁的兵种比前期的强太多（能奶的兵基本都是后期兵，前期全是换命）,缺点或问题,,
好玩！！！！！！！,无帮助,,
打的闪避反击掉san流233，配置一个怨灵在尾，两个幽魂中间，一个半吸血鬼顶前，依靠半吸血鬼辱骂嘲讽的必暴击群体小幅降san，并且削低血量，然后依靠两个幽魂的两次黑芒进行40命中的降低和怨灵的两回合的加35闪避给前排足够的生存空间，输出依靠掉san之后两个怨灵的黑暗之爪系技能稳定输出，而且怨灵闪避了还能反击一次，反击如果暴击了又能再群体小掉些san，幽魂自带一个小的回血续航，加血加蓝。而因为闪避经常达到50+甚至80到90，所以续航不会太重要，而出现必中怪的时候已经到偏后面可以点愤怒系天赋的无情邪恶和永恒战斗（虽然对面也会加血，但自己人不死才是重点233）进行抬血。奴仆的技能点主要往生存方面和闪避方面点，成型的时候可以达到基本上人人获得30-50的闪避。基本上就是按照套路打不掉血而且也不算太拖。就是比较怕矮人火枪兵的标记之类的移除闪避，和弩手的必中。但总体来说很快乐233。,攻略,,
完全看不到要继续更新的意思，后面的关卡一直在等待上线，看不到诚意。最逗的是厂商又开发其他的游戏了，还给我推荐，真搞不明白，不准备做了何必拿出来销售呢？,缺点或问题,,
这种游戏类型，跟暗黑地牢很像，所以实在无法避免拿来比较。先说说优点1、游戏战斗系统数据，回合制游戏最需要的是平衡性和游戏性，因为首先这种策略游戏的受众体就跟市面上大部分不用你动脑子，反正玩的爽的游戏受众体区别很大，而这个游戏目前的数据平衡性虽然有瑕疵，但是说真的至少是符合回合制玩法的，不管是数据大小还是数据增长曲线，都还挺不错的。基本没有出现无脑秒秒秒，也很少出现突然被秒杀这种奇葩的，没有任何操作性的情况。2、角色成长性，这里应该叫做下属成长性，这一点可以看出制作组很用功，因为想做难度大的游戏，避免不了下属死亡，但是培养成型的下属一旦死亡，怎么代替，这个就是一个很麻烦的事情了。而这款游戏就通过多个方面的控制（具体如何控制你玩玩游戏就懂了）使得一个角色既需要培养，但是在死亡的时候也不至于完全归零，这一点可以说甚至做得比暗黑地牢还好。3、辅助系统，比暗黑地牢更为复杂的辅助系统，包括建城，天赋，魔法，炼金，不仅增加了玩家对游戏的成长性和乐趣，还增加了玩家对战斗的可控性，这里确实让人眼前一亮。至于缺点，毕竟是未完成的游戏，我就以提一些不成熟的小建议来体现吧。1、旁白，上面说了，不可避免跟暗黑地牢做对比，我觉得暗黑地牢的旁白更丰富，出现时机以及语调更让人兴奋，建议丰富一些旁白（应该不用多少成本吧）以及在一些特殊情况下增加旁白出现和语调声调更高昂。2、数据显示，这是一个懒人式建议，希望数据直接显示最终可能造成的伤害，不用我自己去估算（主要有些护甲计算是压根就不知道怎么算）3、地图显示形式，说真的，这个地图很不符合我的审美观...如果可以...画得更好看一点...就好了。This type of game is very similar to the Darkest Dungeon， so it can't be avoided to compare..Let's talk about the advantages first1. The most important thing for a turn based game is balance and gameplay， because first of all， the audience of this strategy game is very different from the audience of the game on the market. Although the current data balance of this game is flawed， it is at least in line with the turn based game， no matter the size of the data It's still a data growth curve， which is pretty good. Basically， there is no brainless seckill and seckill， and there is rarely such a wonderful situation of being killed suddenly by seckill， without any operability.2. The role growth， which should be called subordinate growth， can be seen that the production team works hard because it wants to play a difficult game and avoid the death of subordinates. But once the trained subordinates die， how to replace them is a very troublesome thing. And this game makes a character not only need to be cultivated， but also not completely return to zero when he dies through multiple aspects of control (how to control you to play the game in detail)， which can be said to be even better than the dark dungeon.3. The auxiliary system， which is more complex than the dark dungeon， includes city building， talent， magic and alchemy. It not only increases the growth and fun of the game， but also increases the controllability of the game. It's really a bright spot here.As for the shortcomings， after all， it's an unfinished game. I'll give you some immature suggestions.1. As mentioned above， it's inevitable to make a comparison with the Darkest Dungeon. I think the Darkest Dungeon's narration is richer， and its timing and intonation are more exciting. It's suggested to enrich some narration (it shouldn't cost much) and increase the appearance and intonation of narration in some special circumstances.2. The data shows that this is a lazy suggestion. I hope the data can directly show the possible damage in the end. I don't need to estimate it by myself (mainly some armor calculations don't know how to calculate at all)3. The map display form， seriously， this map is not in line with my aesthetic... If you can... Draw a little better... It's good.,建议,优点或启发,
兵种平衡性就目前来说做得还不够好，僵尸、感染者和黑暗骑士很鸡肋，解锁的兵种里巫妖的技能虽强但太奇怪了，用起来感觉很不舒服......还有伊图斯的可装备物品里很多汉化得不到位......最想吐槽的就是地图功能，搞得跟象棋里的兵卒似的只能前进不能后退，结果就是一旦路线没选好，打BOSS前自己的队伍修炼不够导致废档，强烈希望地图中的岔路口能选择稍有回退的线路毕竟还在公测阶段，期待正式上线时的表现吧，希望不要输给Darkest Dungeon。,建议,缺点或问题,
很好玩的游戏，就是通关后有点无聊。希望尽快更新吧,建议,缺点或问题,
系统直观上手快，设定各方面都很合理。对于我这种没什么耐心的老年人，能很快热起来是很重要的~ 基本第一战就能让你进入状态，可玩度也很高。 中文化水平更是出乎意料，让我一度怀疑是国内公司开发。总之强烈推荐！ 已经很久没找到能让我安心坐下来消磨时光的游戏了，就连大表哥我都没能玩下去……老人家真的超级没有耐心,优点或启发,,
在正义必胜难度下通了一次压力流 分享一下经验阵容 是女妖 怨灵 木乃伊 木乃伊 （至少配备2组人 这阵容没续航 要靠停尸房回血） 这个阵容二级才能成型 二级女妖点出 2右架势无视护甲  怨灵点出2右推人  木乃伊点出3右推人   开局让女妖先开架势  其他人推就行了 三层后期小怪打不过只能靠  吸血鬼    幽魂 幽魂 刽子手 来清小怪思路是 点出永恒战斗（80蓝 所有人回满血）吸血鬼买血加怒气  幽魂无线回蓝保证团队不死人  刽子手大招点左边 靠大招秒小怪最终boss 挺菜的  阵容如下女妖 女妖  木乃伊  木乃伊带一个回合结束回8蓝的消耗品  1个女妖上buff +16恐惧 其他人输出就行了  女妖buff+领主技能100%暴击+木乃伊大招+乱七八糟减运气的东西 大概能打200   BOSS就700多理智 很好打的  血不够  永恒战斗能回一次血,攻略,,
最开始是因为觉得像暗黑地牢所以买的，整体的游戏风格确实也很像，不过还是有自己的特色，对于喜欢回合制，养成等元素的玩家来说还是值得入手的。希望能增加更多的养成深度，不管是建筑，技能还是装备等。,建议,优点或启发,
完完全全的半成品，不推荐在任何折扣下购买。,无帮助,,
游戏是个好游戏，但是难度真的过分了，这不能说是玩家不会用兵排阵，我不喜欢什么高难度挑战，我只想玩游戏体验普普通通的乐趣，同类的游戏我玩过暗黑地牢，即使最高难度不修改，我也没死几个人，但是这个伊拉图斯并非如此，我只是玩的普通难度，一关比一关难，敌人伤害输出真的高，有些兵还他妈二连斩，一个死矮子狂战士扔个斧子打我几十血，老子输出一次才他妈多少，开打5到8回合全灭搞个鸡儿卵，敌人出手几乎全是优先砍我的1级以上兵种，高等级的兵种解锁要等到你妈的牛年马月，建议不要把敌人属性搞得太过分，死灵大军并非资源无限，战术撤退再战你也得设计成能适当回血才行，只能胜利才会发生家里的事件那这个战术撤退仅仅只是保玩家当前回合不死兵而已，继续再战没资源造新兵怎么行，继续派撤退回来的兵上去，还是得死，按各种奇幻故事来说，死灵大军也不可能被人类搞得如此狼狈不堪吧，普通难度敌人都 这么强，这是不让通关有意为难玩家呢,缺点或问题,,
还不错，挺有意思的。希望陆续推出更多怪物。我挺喜欢在大地图上攻城掠地的，期待后续。另外，骷髅居然免疫燃烧……靠着巫妖*1+骷髅*3的炮灰队伍，就可以通关。这游戏其实还挺简单的。,建议,,
反向暗黑地牢还是挺爽的,无帮助,,
还不错。,无帮助,,
游戏还没做完，不过，这确实是一款优秀的作品。推荐！,无帮助,,
虽然可以在游戏里看到很多其他游戏的影子~比如：魔法门之英雄无敌、暗黑地牢什么的，但是游戏的心意还是很不错的，有些敌人在高难度下攻击判定太不合理了。。。。有点不太平衡，战损太高在高难度很难玩，其他没什么，给个推荐！台词配音很投入，加分，虽然很中二~但是我喜欢,优点或启发,缺点或问题,
A friend of mine said that it would be good to add some porn to the game. All the games are almost the same. Only by making some characteristics can we highlight the market（我有个朋友说这个游戏加点色情元素的会很好，全部游戏差不多都是一样。做出一点特点，才能突出市场）,建议,,
cool,无帮助,,
喜欢地牢内游戏的可以玩玩,无帮助,,
不好玩 拿督过高或者说消耗过大,无帮助,,
好评是可以给的。但是到现在为止我都没发现吸血鬼（不是堕落的半吸血鬼）怎么来。这就很难过。。。虽然游戏中给了解锁条件。是把3个敌人变成吸血鬼，那么问题来了，如何把敌人变成吸血鬼？？？,缺点或问题,,
首先流程过短，游戏不是完成作纠不纠结了，提一些建议吧（也可能算是问题）。  boss战没有音乐是怎么回事？这一点可以参考圣战。一个与邪恶这类沾边的游戏怎么能没有一个带感的宗教性的背景音乐做烘托？  流程上我玩黑暗地牢可以无限刷图，类似于种田，看着自己培育的士兵逐渐变强，然后摧枯拉朽的去干翻那些满口仁义道德的正义的冒险者 ，而不是我要带着几个全白的初始怪打到最后，通关了发现道具、材料、天赋加点、存档全没了？？  既然有压力设定，为什么会突然冒出个石像鬼没有压力，如果赶上带的都是压力攻击的怪很尴尬好吧。我相信很多人都会选择走压力路线，毕竟有debuff要比一刀一刀砍来的更舒服些。  玩英雄无敌和圣战的时候用不死或地狱其实也是很带感，单机嘛，不一定有多么平衡。但是爽快感要有的吧。建议丰富兵种与特性，而且由于是永久死亡，能不能注意一下不要轻易出现秒杀的情况？面对对方有免疫次数的前提下，看着对方摆出了高伤害架势。辛苦培育的小弟轻易被秒也是很不爽的。,建议,缺点或问题,
啊，看来命运再次垂青了我！ 我觉得中文配音特别棒,优点或启发,,
好玩 买了不后悔,无帮助,,
游戏是个好游戏 建议早点改一下数值过了新手教程直接玩的第二个难度 打到第三关还没打完获得了一个死掉50个随从的成就真的第二个难度就开始离谱了 一个游侠40%的闪避 伤害比我高 血量比我高，只能靠一点点随从堆上去过关，重复性强而且让人产生挫败感至于问我为什么打第二个难度，人物强制需要第二个难度通关解锁，什么难度制作组没电B数吗？,建议,缺点或问题,
很不错，喜欢暗黑地牢才买的，有那味儿了，而且也做出了一些改进，值得一买提几个建议：1.增加反复探索或是无尽模式，剧情模式一边打完就没事做了，不爱高难的玩家会大大减少游戏时间2.游戏数值需要优化，我经常被精灵弓箭手或是矮人狂战士满血秒杀一个人，不知道是不是我太菜3.游戏美术仍需优化，仆从的设定和造型略low,建议,,
黑暗地牢的优秀传承,无帮助,,
对应游戏版本 1.7说是暗黑地牢怪物版我是拒绝的，相比暗黑地牢此游戏还是增加了非常多的元素。如天赋，零件。并且技能树也是双向选择为玩家提供了多种不同的流派打法。目前版本最好打的阵容是（从左往右说，不是从右往左。）：1 吸血鬼 2 血魔 3蜘蛛 4蜘蛛蜘蛛顶反伤，血魔上反伤套子，吸血鬼用飞刀输出。此阵容续航能力拉满，每个奴仆都有恢复手段，并且在回血的同时，双反伤能提供非常高的伤害。（当然是敌人每次都打坐前面的蜘蛛，当遇到暴击导致血量不够时切换第二个蜘蛛上来补位。）而且双蜘蛛和吸血鬼可以非常好的破甲，在第三关这种护甲多的一批的地方，见面之后蜘蛛一个拉网就没甲了。,优点或启发,攻略,
8小时第二难度通关（一共4级），内容较少。由于普通难度下内容更少，只解锁少部分兵种，以下评论看看就好。1、玩法独特，有很多有趣的特色。2、整个系统感觉比较完整，数值、技能、物品等要素以及操作方法容易理解。3、进程流畅，没有特别令人疑惑和没有逻辑的地方。遗憾：1、大多数兵种其实并没有太大作用，2，3个小时熟悉系统后，新娘弓箭手和骷髅这两个最初期兵种的搭配居然是最有效的（多快好省），无非数量上那个偏多一些的问题，用其他兵种基本就是给自己找麻烦。加血单位，盾单位，干扰单位。。。吃力不讨好啊。2、大多数建筑其实并没有太大作用，有回血的停尸房和搜集心肝脾肺肾的挖掘场就足够了，而且也是必须建，其他建筑对局势和战术的影响微小。3、大多数特性其实并没有太大作用，不论敌我只要见过一回的单位，基本不会造成困扰，主要都是看攻防，其他的比如暴击、位置、闪躲（几乎没有成功过，即便加了buf）、压力（用了真的会好些吗，单纯费资源）、各种正负面特性都懒得看了，各种道具随便摆就行，至于手控魔法则是鸡肋中的鸡肋。4、以作弊方式来平衡难度和玩法的味道有点浓，玩家队伍崩溃前，对手经常莫名其妙的逃跑，玩家高暴击率，全灭后恰到好处的返还，规则模糊的各种概率判定，瞬间体验就到瓶颈了。几个人打扑克不怕大输大赢，就怕GM时间暂停偷换牌，为的只是让大家手里的牌均匀些，这样一局能玩的更久。知道有这个友好的管理员存在，还有人来打牌吗？（。。。好像玩家对作弊都比较敏感）5、单一的挑战。4，5个小时游戏后发现，不论是重金打造的菁英队伍还是廉价的基础配置队伍，基本上都要团灭，其实不需要关注部件的颜色（几乎不再使用物品合成、转换系统）、道具分配等等，只要有新娘和骷髅，有时候一队过一场战斗，少部分需要（必须）两队，可能有上面第4点的关系，高等级的物品会比较平衡的被逐渐消耗掉，不会有积累和匮乏，无关你采取什么战略战术或选择什么探索路径。中后期的循环是：组新娘和骷髅，其他看手里材料，放脑加等级（3，4，5看心情），固定套路加技能，随便选条路，骷髅平砍（姿势什么的不需要），新娘平射（怒气够了全体来一箭），全灭后再同样来一队（活下来的停尸房回血），其他各种各样的调整和加强都不需要（即便做了也改变不了什么）。总体就是新颖且有趣的桌面小游戏。游戏元素没有看起来的那么丰富，仅推荐给想换换口味的玩家。,优点或启发,缺点或问题,
第一档的难度游戏性很不错，可玩度也有，有建造要素和RogueLike要素，类似杀戮尖塔和黑暗地牢的柔和，虽然最后两关要在正式上线才能开放，到此为止都是很不错的游戏。但是到了第二档难度，游戏完全就不能玩，难度陡然上升，资源陡然下降，怪物AI变态，集火你的后排脆皮，普通非精英小兵都能一下一个你的前排坦克。而且你招募单位用的资源奇缺，导致入不敷出完全无法进行游戏，真是脑袋做游戏屁股做平衡，后面还有两档难度我想看开发者直播打能打过去吗？有人问不玩高难度就行了啊，你不打通高难度无法解锁部分单位！,优点或启发,缺点或问题,
看评论不太满意的多，犹豫了好久，看评论差评多还是决定入手试试。首先来说，游戏并没有好多评论说的那么不堪。建议所有人，不管打没打过暗黑地牢的，都从简单开始打起。一个一个熟悉自己兵种，熟悉敌对兵种。上手后，难度比暗黑地牢就小得多了。这个游戏资源分配很重要，死兵是常态。不过死了兵后会归还大部分材料，用个大脑升级刚造的兵可以做到损伤最小化。其实这也是一种过图套路。总体来说值得入手，特别最近打折就更不用说了。游戏还没做完，但是现在可以触及到的部分已经算不错了。期待完整的游戏，更多的玩法。,攻略,,
最简的难度我终于能打通的一款游戏。很好的拿捏的难度的游戏不想黑暗之魂3.命运之手2.暗黑地牢。可是速刷也不累的游戏也比杀戮尖塔好上手这些游戏我都打不通，手残党理解慢。之有这个游戏在画面精良的情况下还留有简单的选择并不是所有人都喜欢强大的挑战和那击败后的成就感。打不过卡住了不想打才是正常的就算有些人舍不得花下的钱财去用进个种办法去通关对他们言游戏也没了乐趣之是舍不得花钱买下的游戏。但这款游戏会让你至少能打通关每一次带着新的想法去在次实验在更高难度下的情况,优点或启发,,
脑瘫翻译，几处翻译错误死都不改。还死灵法师，死灵大军？高等级小怪死灵就算了，想重新做新小怪都可能面临没材料，就这还死灵大军呢。,缺点或问题,,
套路过硬，我的意思是，难度高了就那几个组合能玩了，没有啥自由度，要么就那几个组合，要么吃瘪，实属背板游戏,缺点或问题,,
数值太糟糕！你见过对自己队友能打出暴击！暴击！对敌人miss Miss的么？自杀游戏啊？,缺点或问题,,
游戏营造了很适合主题的灰色氛围，音乐也表现不错，拼装随从玩起来挺有趣，如果能通过炼金强化神器什么的就更好了。,建议,优点或启发,
不错的游戏，就是难度有点高,缺点或问题,,
这游戏玩到后期无聊打发时间。没多大意思,缺点或问题,,
辣鸡，学黑暗地牢，好的不学专门学坏的，各种恶心难度,缺点或问题,,
上当了，看视频不错，玩起来是真没意思,缺点或问题,,
这是个打铁游戏，普通难度开始。降低理智的技能就没什么性价比了，感觉吸血鬼、白骨傀儡、黑武士、木乃伊组合可以打天下了,缺点或问题,,
游戏是好玩的。但是还欠缺一些打磨。我认为总体值这个价格，随着更新肯定会越来越好。,无帮助,,
值得玩,无帮助,,
its very funny~,无帮助,,
How to unlock the vampire？,无帮助,,
+：满嘴骚话的主角台词和配音+：欢乐的掉san系统（怨灵、幽魂、女妖、死骑）（雾袍、恐惧之环、疯狂护身符、幽灵剑）+：物理队伍的上限高，只要杀得够快，对方根本没有机会（聚灵长袍、财富的象征、财富磁铁、烟枪）+：单位的技能和设定很有特色+：游玩体验很有毒性-：只要系统看你不顺眼，你根本没有机会（第一章。攻击“必中”的石头人，从头控到死，中2次基本就打空血量）-：难度在前期，中后期随机翻车，别人三下五除二就能把你的主力杀光，是个低容错的看脸游戏，部分仆从单位由于使用大量自伤技能，除了用来单位解锁，根本用不了。,优点或启发,,
人类需要更多的降智！！！！！！！！！！！！,无帮助,,
单一无聊很low,无帮助,,
有什么能比自已亲手打造亡灵军队征服世界更刺激的呢？不过我更希望看到能有更多有意思的关卡，事件多一些。,建议,,
画面好看，美术风格喜欢~,优点或启发,,
这游戏我玩了两天，说说我自己的看法首先这游戏我肯定是点不推荐的，为什么呢？，主要有三个问题1：前期敌人太强，我方仆从太弱我在查阅这个游戏攻略视频的时候，基本上都是后期高等级的强鬼仆从的各种秒人视频，说实话，这种视频看着没什么意义，因为对于刚入手的新手来讲你这游戏前期打起来极其地艰难，你说这前期打的这么困难，这怎么玩到后期？你这第一关和第二关的敌方小怪和精英怪动不动就是各种30到40的暴击，第三关的半吸血鬼一个普通攻击直接爆了我的7级怨灵60多伤害，两下就死了，死了还不能复活，白打的7级怨灵，我方鬼仆从打敌方不是各种无限闪避格挡奶妈无限加血，就是10到20点左右的伤害（这还是有暴击的情况下），血厚的一批，BOSS无限召唤小怪切换攻击身位，耗都把我耗死了，新做一个鬼仆从又是脆皮没伤害的1级，升级又慢又困难，这怎么玩？我真是不知道有些人是怎么把这个游戏玩到后期出强鬼仆从的。2：强鬼仆从的获取方式太弱智冰冻死者和黑寡妇需要通关超高难度才能获取我就不提了，你像食尸鬼的获取方式要自残我方队友3500次伤害，吸血鬼的获取方式是把三个敌人变成吸血鬼，半吸血鬼的获取方式是引诱3个相同的半吸血鬼加入你才能获得，你这都是些什么弱智的获取方式？尤其是那个食尸鬼，你这是要帮助敌人加速自己团灭的意思吗？当然，这里可能会有人说了，魔法技能栏里不是有一个鲜血诅咒的技能可以获得吸血鬼吗，但是你看看它这个技能的要求，是必须要敌人逃跑的情况下才能获得，我套了两次这个鲜血诅咒，结果那两个人一直到死都硬抗着不逃跑，你告诉我这技能有什么用？3：DLC赠送的感染者攻击面板水分太大感染者面板上写着23—26的攻击数值，90%的精准，看上去好像还不错，但是在第一关后期实战效果却是频频四发石头全部都被敌方格挡或者闪避，还连续出现了三次，我TM简直想骂人的心态都有了，你一个花钱的鬼居然这么弱，我简直不知道该说什么好了总结，这个游戏我是在12月9日打折促销的时候买的捆绑包的，玩了两天相当失望，你说你把敌人做的这么强，我方队友做的这么弱，还不能氪金增强，拿着一穷二白的身体去硬刚高伤高防还自带奶妈的巨佬，我真的是怀疑制作组脑子是不是有问题，这71块钱我花的真的是巨亏。,缺点或问题,,
没啥好玩的，增加难度就是增加敌人回避率跟降低增加回避率，无趣看似兵挺多实际没几个可以用。,缺点或问题,,
有些物品显示有BUG，例如贵族服饰，提高0%部件是什么鬼，请尽快修复,bug,,
裤子刚脱就没了GKD！！,无帮助,,
好玩，期待完全版,无帮助,,
流程短了点，熟悉以后并不难，收集稀有随从很有乐趣，比黑暗地牢有趣，意犹未尽啊。中文配音很好，讲话也很有意思。赶紧更新吧,优点或启发,,
我喜欢这种战斗模式和画面，以及众多角色，还有技能点的模式。我觉得需要改进的地方是这个地图，路线太短了，只能按照指定的路线走，这样感觉有点不自由。希望能给玩家更多自由度，比如路线可以来回走，固定刷新战斗点，随机事件等。总的来说，这是一部很吸引我的一款游戏,建议,优点或启发,缺点或问题
这次轮到敌人掉san了！！！！！！！！！,无帮助,,
期待后面的章节,无帮助,,
很好玩，终于能当回badgay而且还是最喜欢的死灵法师，中文配音也很有趣，但是就是少了些~希望以后多加些有趣的语音。非常期待未来可以更新后两张地图。期待期待！,建议,优点或启发,
the game still have some bugs.,缺点或问题,,
望开发商能添加多人在线合作，并且加入更多元素及玩法。,建议,,
垃圾游戏，还这么贵，卡的要死，不知道你怎么敢卖这么贵的,缺点或问题,,
游戏其他都还好，就是每次更新不能向下兼容存档。,缺点或问题,,
看了评测还是决定下手，因为我就是垃圾王。对新手很友好。确实内容还是不够多，5小时通。后面过图速度因为东西拿的快过的也很快。总体来说前3小时贼香，后2小时就划划划。1.画风很香，色彩很艳丽然后带一点黑边感觉会想起无主之地哈哈哈哈，其他造型也很可爱，特别是研究点开会看到很细致的画图。搭水道也挺有意思的，不是一种类型的路，会有很多其他颜色的瓶子，避免了那种同样的东西堆太多看上去很不活泼的感觉。2.角色除了爱喝水的口渴怪还有容易感觉饿的河马还有鱼雷，可能之后会给其他特质吧。造型人均扎辫子。希望之后有更多的搭配。还有吃的喝的整点别的，地图也是只有几种类型。希望再出出新的天气，地形，食物。或者加入一点小故事之类的。3.因为研究完了还是空的格子还挺多的，应该还有别的内容吧，所以还是支持一哈，玩这个游戏我很开心，期待后续加油更新。,建议,优点或启发,缺点或问题
什么破玩意儿卡读条，游戏都进不去，越更新越烂,缺点或问题,,
第一次玩这个游戏是游戏刚出那天，那天刚出游戏有许多的bug，但是也勉强能玩，我也玩的挺开心的，就是游戏bug多加上游戏的内容少，甚至连科技树都只有一两个，我觉得毕竟是ea。多等等应该能完善一点，但是我万万没想到的是，过了半年我又打开这个游戏，游戏的内容基本没变化，甚至半年前的bug还在，我人晕了，就感觉没什么进步，而且这个游戏卖80，80太贵了，如果更新的快，80其实也没啥。但是半年没点更新还卖80，80我买排骨不香吗。80我给LPP办卡不香吗。不推荐买,缺点或问题,,
细节不错，但是玩法很单一，越到后期越无聊，水和食物存满后，NPC就不会死掉。前期水的需求大于食物的需求。,缺点或问题,,
一直在进步，值得期待。1.画风：是优点，也是缺陷。优点：鲜艳夸张的色彩+别具一格的设计=这个游戏独特的画风缺点：玩久了眼睛受不住【可能会瞎2.内容：单一，但有发展空间。循环的地图+捡垃圾+开科技树+建造后期物资充足，基本建造齐全以后，会觉得比较乏味目前制作组应该已经在做出某些改变，比如，这次上线地图线又又又拉长了3.BUG：不断在修复不得不说，制作组上线以来，做出了许多更新和努力。填补内容的空缺问题同时，对于提出的BUG也在不断的修复。目前EA阶段问题还是比较多，打折的时候可以入手，原价有点偏贵。正式发售的时候，内容丰满起来，玩法更多的时候，价格应该会比现在有所上涨。早买早享受。,优点或启发,缺点或问题,
游戏很好玩，色彩鲜艳，音乐舒服，容易上手，可惜内容不多，很快就进入循环当中，物资也越来越多用不完。希望多开发科技树和建筑，拓展地图内容，让游戏更深入更有趣，加油~！,建议,优点或启发,
还不错，但是很久没有开发新内容了·,缺点或问题,,
价格和游戏不符,无帮助,,
内容同质化严重，没有丝毫重复可玩性,缺点或问题,,
内容太少，有点小贵不值得这个价。失望了。,缺点或问题,,
非常好玩，期待新内容,建议,,
刚开始玩觉得挺好玩的，玩了一小时就没什么好玩的了,缺点或问题,,
好的：不多说，优秀可玩性较高，画风治愈，有一定的操作性。不足：1.bug多，部分小人不能按指定的要求进行工作，会僵直不动；部分建筑物点击拆除了小人不去拆，且失去功能。          2.游戏后期可玩性降低，没有加入相应的天灾人祸或者任务。          3.互动性不足。希望可以在之后的更新中改进,bug,优点或启发,缺点或问题
对新人不太友好，可以多看大佬的帖子,缺点或问题,,
期待进一步完善剧情，好游戏,建议,,
自由度不错的武侠类游戏，国产游戏中算非常不错了。,优点或启发,,
就等一手武当无敌鸭【滑稽】,无帮助,,
还阔以,无帮助,,
说实话我是一个技术很菜，但又很喜欢挑战高难度游戏的玩家，于是开局太吾村建好后自杀开必死。  太吾首先毋庸置疑是个好游戏，一开始，有明确的最终目标，消灭相枢，寻找义父。前者是提供玩家的使命感，后者丰富主角情感， 提高玩家代入感（从来没找着的义父）  习武练功这是看资质的，资质好突破研读什么的先不谈，最重要的前期开局你读不了那些武功好造诣增加高的书，武功造诣不够，突破效率低，武功打不出伤害。开荒的时候我第一个开局内功和指法造诣不错玄女派学习，然后发现太吾村不发展不行，不然没钱没威望，更重要的是不能制作更高级的装备丹药。对与一个喜欢冒险闯荡江湖的玩家来说真的有点头大，还有修习技艺这点很坑爹，除了标准的读书突破，找有高技艺书的人难得一批，资质达到了，好感刷上去了，诶没学会，教不了我了。商店卖书没打剑冢依赖品鉴技艺刷商店，最高三品书，而且非常看运气。武功差打不过，又学不了高阶武功，则么办，只好找攻略，于是绑架手段来了，但除了玄女没有掌门崽，界青门的暗主崽等了他5年都没来，找百花谷谷主崽来了以后，把我给秒了，秒了....  然后重开了个困难档，依赖攻略完成了玄女跳跳琴，杀完了剑冢，有得是微妙的成就感和巨大的失落感，义父没找到，相枢没嫩死（？）  接下来在玩，我一点也不喜欢传剑，那样我得代入感降低，玩这游戏最需要的是代入感，看npc的经历，他们抢这个偷那个，送礼结交，报恩结仇。那么其中的事件就要依赖自己的脑补能力了（我迪我自己） 剑冢打完了，使命感没了，种种田？高级材料商店早能买了，赚钱不如斗两把蛐蛐，就能月如过万，威望也不怎么缺，继续习武成为太吾武神，啥武功都会？有什么意义，我当不了武林盟主，我成不了盖世魔头，似乎我已经可以离开了  所以我非常希望，我不在是太吾传人，而是芸芸众生，我能只是一个大夫救死扶伤，苦读医术，最后成为一带医圣。我能只是一个普通弟子最后爬到掌门之位。我能只是一个强盗最后自立帮派或客死他乡。而太吾在我的人生中可以是一个路人，也可以是一个过客，他有他们的使命我有我的人生目标。  现在还在玩，建村自杀开必死荒芜，侵袭停止（坑我不浅），新东方厨师培养，坛主副坛主全是我的亲朋好友，坑死副坛主夫人（界青门办卡），与副坛主生下一仨崽子，每月与大家斗艺斗蛐蛐，整整十年，非常枯燥，不过大伙送了我不少我本来就不能学的武功，内功就差个伏龙坛最后一式，太吾也不行了，终于传剑给了我都提升资质的的女儿，三品书终于可以读完了。伏龙坛继续成为我的逆后宫，终于呀坛主的崽爱上了我，三年后他成了坛主，我伏龙坛武功除了身法和内功最后一式，也全学齐了，又是五年坛主成年了终于结婚了，武功大家都不怎么给了，我的崽又有仨了，我时候让我的女儿去铸剑庄了,攻略,,
不知不觉天亮了,无帮助,,
值得一玩,无帮助,,
很杀时间,无帮助,,
很好玩，就是太过复杂。,缺点或问题,,
我买这款游戏的时候。就知道它很重复重复重复机械机械机械机械。我当初的想着等几个月应该也会有主线剧情了吧。这样之后再去玩。感觉还不如去玩泥巴（mud）。好歹mud类的游戏还是活生生的人咧。,缺点或问题,,
喜欢看小说的非常值得一玩，我也在期待完整版。,无帮助,,
游戏是好游戏，但是本人太笨，还是玩不懂。智商低可能木得救吧。,无帮助,,
太吾蛐蛐传,无帮助,,
哇啊哈哈哈哈哈啊哈哈好玩好玩,无帮助,,
硬核武侠RPG，自成一套体系，缺点就是现在还是有一些bug。,缺点或问题,,
!!,无帮助,,
..,无帮助,,
模拟人生+武侠+城市大亨华夏特别版，再来一个回合！,无帮助,,
第一次买五分钟就退款了：什么鬼？看都看不懂疫情期间自我隔离又买了一次：wakao，这么香！,无帮助,,
更新后硬要人玩新手教程，略过选项只是好看，关键是教程过程中有BUG一只卡人，我真的是觉得很恶心人，需要你替人做决定吗？,缺点或问题,,
开局每个们派都试一遍，一夜过去了····,无帮助,,
个人很喜欢，但是不推荐，因为各种系统复杂到60个小时左右是入门门槛时间。官方现在的新手指引还不够完善，对新手非常不友好。,缺点或问题,,
百花幼儿园万岁！,无帮助,,
一个庞大的武侠世界，在看过太吾的神展开后，发现以前看过的武侠都如儿戏,无帮助,,
