comment,label_1,label_2,label_3
信仰 充值,无帮助,,
不错 产品 2020 年 月份 追番 时间表 不好 希望 官方 人员 解决,缺点或问题,,
功能 齐全 还原 好评 ▽ ｀ 希望 制作 人能 sao   utils wallpaper   engine 脱离 steam 运行 每次 关闭 steam 先 关闭 软件 挂 蛮 影响,优点或启发,缺点或问题,
link   start,无帮助,,
棒 软件,无帮助,,
画质 精美 剧情 还原 度 高,优点或启发,,
兴奋 乱弄 入土   唯一 感到 烦 请 关闭 steam 前 退出 saoutils 关键 软件 集成 sao   utils   裂开来   每次 steam 好友 加载 重开 关 进程 QWQ,缺点或问题,,
不错 软件 详细 教程 导致 门栏 高 肺炎 宅 家中 耗费 时间 放在 库里 吃 灰 软件 出用 建议 官方 出 浅 深 教程 创意 工坊 素材 相比 隔壁 wallpaper SAo   Utils 上手 难度,建议,,
还行 天气 插件 bug 希望 修复,建议,bug,
喜欢 刀剑 买 想白 嫖 官网 免费 下载,无帮助,,
不错 门槛 高 壁纸 做 一宿 配合 WE 效果 极佳 做 完 超级 成就感,优点或启发,,
一套 配置 每次 装机 没 开心 steam 上架 关注 体验 感 内置 浏览器 视觉 舒服,优点或启发,,
不错 I   feel   good   i  ,无帮助,,
网上 搜一 搜 网上 大佬 教程,攻略,,
帅气 哈哈哈哈 哈哈哈 哈哈哈,无帮助,,
很棒 软件   快 优化 桌面     配合 WPE 更佳,无帮助,,
妙 spoiler 桌面 助手 填满 桌面 spoiler 3D 效果 绝佳 wwwi,无帮助,,
挺 喜欢,无帮助,,
我能 说 软件 电脑 重置 哭 T ﹏ T,无帮助,,
太有 创意 大爱,无帮助,,
喜欢 喜欢,无帮助,,
真的 很棒,无帮助,,
因缺 斯汀,无帮助,,
理论 桌面 简单 整洁 化 舒服,优点或启发,,
初步 学习 再用 好看 弄 各种各样 喜欢 风格,优点或启发,,
np,无帮助,,
女子,无帮助,,
k jiok lk,无帮助,,
emmmmmm,无帮助,,
  OK,无帮助,,
还行 一款 桌面 美化 稍微 吃点 CPU 资源,缺点或问题,,
买 B 站 几个 教程 用整 明白,攻略,,
小时数,无帮助,,
    推   荐,无帮助,,
设置 菜单 关闭 方式 ？ ？ ？,缺点或问题,,
肯耐下 心来 一点一点 搞     好看,无帮助,,
妙哉,无帮助,,
稳定 算 挺不错 操作 麻烦 不易 推荐 扩散 花 时间 研究 搞 好看 实用,缺点或问题,,
款 游戏 设置 界面 语言 ？ ？ 英文 界面,缺点或问题,,
虎娥 驾驶员 引擎 马力 野火 驾驶员 更换 气缸 地勤 大爷 引擎 拆到 剩个 框架 屁 没 找到 头 拧开 出 ？,缺点或问题,,
很多年 通宵 玩 一款 游戏 经历 没 赶上 折扣 全价 入 值得 唯一 遗憾 游戏 成就 系统 ？,缺点或问题,,
虎 蛾 喷火 不错 蚊式 战斗机 没法 加油 ？ 五个 油箱 两个 加 不到,缺点或问题,,
游戏 硬核,无帮助,,
虎 蛾 四缸 风冷 发动机 冷却液 哪加 ？ 倒 飞行员 头上 ？ 倒 头上 降 降火 ？ ？ ？,缺点或问题,,
他妈的 找 半天 喷火 飞机 润滑油 口   没 找到   新手 指引 玩毛,缺点或问题,,
上班 研究 超声速 推进 下班 学习 活塞 机 维修,无帮助,,
玩 玩 挺 有意思 玩起来 上瘾 机翻 硬伤 评论 里 影响 外 事儿 机翻 内容 其他人 评论 就行了,缺点或问题,,
游戏 成功 玩出 程序员 修 BUG 感觉,无帮助,,
bug 第一架 飞机 修复 引擎 过热     检修 异常   文字描述 燃料 过滤器     东西 显示 损坏     修 显示 修复 根本无法 修复         燃料 过滤器 损坏 情况 修 完,bug,,
太硬盒   梯子 放好 虎 娥 加油 瞄准 提示 插入 油管 选项 玩 晕 3D,缺点或问题,,
飞机 拆完 制作组 出个 拆 坦克 买,建议,,
推荐 我修 小时 虎 蛾 快 吐 越到 越 毛病 拆 半天 螺丝 发现 没 我来 带英 空军 地球 想 修个 喷火 算了 明天 步兵 部 报道,缺点或问题,,
真实 地勤 模拟器 明白 地勤 大爷 搞好关系 大雾,优点或启发,,
总体 体验 近期 官方 公告 说 终于 更新 新 飞机 游戏 重复性 很大 重复 是因为 游戏 中 飞行员 日志 剧情 连续 每次 修理 重复 地方 喜欢 创新 有趣 游戏 谨慎 购买,缺点或问题,,
存档 位置 % userprofile% \ AppData \ LocalLow \ Movie   Games \ Plane   Mechanic   Simulator \ 更新 2020 年 二月 冇 云 存档 1080p 帧 数能 100 加 选择 飞机 一台 机库 场景 恶心 玩 选 分辨率 非要 回主 菜单 边煲 剧边 修 不行   死 鬼佬   云 存档 麻痹 一年   去年 重装 虎儿 搞 大半 不想 肝 更新 前   2020 年 月 垃圾 unnity 引擎 2070   40 帧 电脑 7700k   2070   1080p ROG 店 能登 蒸汽 7920x   2070     2k   40 帧 9900ks   2080ti   2k   80 帧 钱 gta 很惨 线上 20 40 fivem 屁事 有空 带 硬盘 溜 弯,缺点或问题,,
坏 游戏 疯,无帮助,,
玩 不亦樂乎 這個 游戲 感覺 黑暗 地牢 好玩 也許 太 喜歡 做 英雄 身 爲 死 靈術士 帶 一群 邪魔外道 勇士     難度 相應 低 一點 元素 豐富 建築 天賦 加成 裝備 神器 喜歡 朋友 來 玩 搶 先版後面 兩章 只能 正式版 出來 體驗     無論 這個 游戲絕 對 值得 爲 磨 一段 時間,优点或启发,,
多种 组合 任意 搭配 硬核 游戏   喜欢 硬核 游戏 玩家 友好,优点或启发,,
有意思 不错 底子 架构 反派 题材 兴趣 希望 后续 增加 怪物 种类 敌方 种类 岔路 口 地图设计 若能 搞 更 更好 敌方 SAN 值 我方 没 SAN 值 太爽了 黑暗 地牢 玩 几小时 玩 可太 解压,建议,优点或启发,
推荐 阵容   打过 无尽 攀升   希望 肝硬化 患者       血灵     女妖       巫 妖         增血鬼       核心思想 控制   秒杀     巫 妖   二 技能 加 攻击     很大 成都 提升 血灵   女妖 输出   喜欢 朋友 试试     游戏 完整   需 耐心 等待 最终 版本 作者 教 失望,攻略,,
想 问 制作组 有没有 玩过 高难度 ？ 有没有 通关 无尽 攀升 队伍 ？,缺点或问题,,
打通 简单 难度 说 感受 第一个 感受 骑士 太弱 不易 触发 群 攻护甲 不算 太高 被动 没用 伤害 低 骷髅 加 buff 没什么 女妖 木乃伊 群攻 上害 高血 不算 少 角色 平衡 做 真心 希望 越做越,缺点或问题,,
爬塔 游戏 太 垃圾,无帮助,,
BOSS 小兵 难 无尽 攀升 难度 堆 数据 提高 难度 敌人 数据 提高 己方 数据 原封不动 平衡 做 稀烂 游戏 后期 刷 脸 游戏 指 道具 这类 可控 概率 刷 敌人 不暴击 打出 miss 概率 压力 流在 无尽 攀升 难度 没法 玩 压力 怪 回血 高 闪避 护盾 先攻 低 技能 携 没 兵团 灭,缺点或问题,,
法术 位有 几个   后期 点 法术 看不到   页   法术 位 页   设置 行   页 全是 法术   后期 点 大招 看不到,缺点或问题,,
好玩 难度 太难 满 世界 找 修改器 希望 官方 出个 修改器 玩 难度 花式 虐 电脑 爽 飞起,建议,缺点或问题,
难度 通关 不想 碰 玩 头疼 游戏 感觉 海星 搞不懂 非要 做 随机 攻击 反 人类 设定 玩 真 死 马 对面 援护 补 一刀 砍 其他人 身上 开发者 真 就让 率领 一群 击杀 目标 搞不清 亡灵 憨批 征服 世界 ？ ？ 想 杀 手下 心情 策略 游戏 干脆 脸 游戏 算了,缺点或问题,,
流程 太短 地图 太 单调 仆从 平衡 差 boss 种类 少 游戏 真好玩 两关 gkd 新 仆从 皮肤,建议,缺点或问题,
说实话 游戏 刚 发售 久久 买 断断续续 玩 40 小时 更新 没 毛病 唯一 感觉 游戏 敌人 真的 越来越 恶心 恶心 恶心 制作组 想干什么 每次 更新 体会 阵容 理解 敌人 更新 恶心 好用 仆人 削弱 希望 游戏 别太 单调 别太 简单 难 限度 ？ 想 安安静静 打个 成就 通个关 越来越 恶心 几天 没玩 更新 刚 研究 阵容 不行 发现 敌人 更 恶心 举个 简单 例子 我用 新娘 主攻手 对面 枪 暴击 满血 秒 玩个 ？ ？ 操作 空间 难 恶心 难 两码子 事儿 懂不懂 评测 体验 ？ ？ ？ 更新 前能 不能自己 先玩 一玩 总 想着 恶心 玩家 硬核 数据 堆砌 恶心,缺点或问题,,
做 不错 最令 震惊 中文 配音,优点或启发,,
游戏 不错,无帮助,,
游戏 像是 扮演 暗黑 地牢 反面角色 策略性 游戏 烧脑 关卡 太少 希望 官方 出个 无限 模式,建议,缺点或问题,
火枪 兵差 评 卸载,无帮助,,
感觉 不错,无帮助,,
优秀 挑战性,无帮助,,
总体 不错 翻译 准确 地方 游戏 内有 幽魂 怨灵 两种 仆从 炼金 天赋 里边 一项 增强 幽灵 幽灵 东西 ？ 建筑 停尸房 太平间 一种 东西 游戏 成就 解锁 里 名称 游戏 内容 可玩性 很强 挑战 高难 鱼塘 快乐,缺点或问题,,
喜欢 暗黑 地牢 没想到 这是 类似 暗黑 地牢 反派 玩 暗黑 地牢 想方设法 减压 玩 想方设法 对面 加压 玩法 类似 区别 难度 挺 高 画面 音效 感觉 挺 惊悚 挺 血腥 尖叫 挺 到位 喜欢 类型 表白 配音 反派 嗓音 太 迷人 期待 多点 内容 能耐 玩,优点或启发,,
牺牲 祭坛 仆从 部件 质量 产出 装备 玩 30 小时 发现,攻略,,
挺好玩 游戏 萌新 开局 吃 瘪 强力 角色 没 解锁 回血 辅助 角色 开局 推荐 先刷 角色 先 解锁 吸血鬼 天赋 支持 解锁 巫 妖 巫 妖 献祭 队友 刷 伤害 解锁 食尸 鬼 可开 新 档 刷 这时候 物理 队 成型 吸血鬼 食尸 鬼 黑骑 新娘 新娘 外 回血 技能 越战 越强 天赋 推荐 50% 怒气 增加 10 怒气 消耗,攻略,,
低玩 喜欢 半 养成 半 来得 好点 希望 地下城 培养 感觉 前期 可玩性 真,建议,缺点或问题,
期待 游戏 未来,无帮助,,
打得 正 high 告诉 三关 ？ 快 更新快 更新    ,建议,,
说 几个 感想     迷魂 太强 强 无敌 近 几个 版本 补强 影响 平衡 稍微 削 一点   第一点 原先 喜欢 射手 mm 堆 数据 慢慢 发现 堆 数据 最强 不起眼 僵 人狠话 中 出 雾     总体而言 压力 队 弱 菜刀 队弱 高难度 玩 压力 队 找到 禁止 美德 宝物 出门 刷 分 分钟 翻车 点 出 永恒 稳 永恒 缺点 太费 蓝 魔法   骷髅 不吃 状态 被动 技能 太弱 游戏 里 怪 DEBUFF 远远 少于 队友 BUFF 骷髅 技能 更 像是 负面 技能 导致 骷髅 很难 配合 长年 冷板凳 只能 安心 做 挖矿 工具 建议 做出 修改,建议,缺点或问题,
节奏 太慢 挺不错,缺点或问题,,
玩着 还行 不值 价格 前三章 玩 导致 剧情 感觉 短 养成 太 短 玩 动力 建议 喜欢 玩 暗黑 地牢 玩家 打折 入手,缺点或问题,,
小怪 理智 攻击 几个 boss 物理攻击 差异 为啥 这大 ？ 以致于 路线 单调 我用 紫装 级 弓箭 紫装 级 黑 骑 通关 保存 进度 没 啥意思 ？ 测试版 希望 完整版 体验,缺点或问题,,
前来 收割,无帮助,,
仆从 鼠标 点击 拖动 移 不到 选择 位置 右键 取巧 献祭 仆从 移 不到 位置 尝试 包括 仆从 安装 物品 建议 方框 识别 区域 放大 键盘 辅助,建议,bug,
emmmmm 停不下来     快点 更新     搞 快点     GKD     GKD,无帮助,,
不错 奶妈,缺点或问题,,
玩起来,无帮助,,
游戏 暗黑 地牢 独创 玩法 中文 语音 大爱哈 老 毛子 疫情 中 表现 友好 果断 购买 希望 后续 更新 更 好玩 地方 steamhappy,优点或启发,,
建议 腾讯 游戏 宣传语 想 传承 暗黑 地牢 经典 原班人马 打造 Iratus 抢先 开测 发售 Iratus 全新 魔法 天赋 系统 自定义 仆从 属性 暗黑 地牢 ？ 死灵 法师 手下 仆从 公平 4v4 两边 拔河 排排站 ？ 放个 技能 动来动去 ？ 建了 四个 小队 各探 一条 路 精英 强敌 来个 包夹 ？ 敌人 站 原地不动 进攻 老巢 ？ 精英 敌人 掉落 材料 稀有 资源 build 己方 超级 战士 乐子 ？ boss 战 太普通 加点 设计 死灵 法师 登 下场 说到底 照抄 成功 案例 没什么 错 不爽 这年头 微 创新 实在 太微,建议,缺点或问题,
一款 很棒 游戏 主角 反派 设定 带感 整体 游戏 玩法 内容 不错 难度 平衡性 做 不错 游戏 优秀 配音 给予 玩家 更好 代入 感 美中不足 游戏 bug 有时候 导致 游戏 崩溃 游戏 过程 略 短 抢先 体验 倒 理解 希望 正式版 发行 更 新 功能 供 玩家 体验 感受 开放 世界 ？,建议,优点或启发,缺点或问题
好玩 反派 感觉 太爽了 我菜 个人感觉 暗黑 地牢 简单 一点,无帮助,,
命中率 设定 恶心 三关 BOSS 没什么 区别 还行,缺点或问题,,
中评 中评 游戏 配音 风格 不错 令人 印象 深刻 暗黑 地牢 老头 遑 rpg 前辈 暗黑 地牢 相比 稍逊一筹,优点或启发,缺点或问题,
加点 构筑 怪物 性能 蛮 深度 资源 调配 蛮 自由 订好 阵容 规划 天赋 加点 怪物 制造 试验 阵容 蛮 好玩 美工 喜欢 配音 遗憾 BOSS 种类 太少 召唤 小弟 那种 无趣 希望 种类 特色 更 多一些 天赋 点 希望 步骤 有时候 小心 点错 难过 构筑 随机性 确实 感觉 游戏 后期 一点 审美疲劳,建议,优点或启发,缺点或问题
总体 算 不错   东西   刚 看不懂 玩 几次 熟练 希望 正式版 自由,建议,缺点或问题,
内容 太少 半天 玩通 高难度 太多 乐趣 BUG 兵种 终极 技能 描述 中 样子 玩 索然无味,缺点或问题,,
内容 少,缺点或问题,,
暗黑 地牢 类似 创新 总体 值得 一玩,无帮助,,
反向 极暗 地牢 好玩 死,无帮助,,
开放 讨论区   bug 说   先说 bug 巫 妖 牺牲 技能 写   消耗   实际上 消耗   我试 两次   本来 想 牺牲   复活   跳   初见 确实 不错   难度   通关   东西 清零   慢慢 培养   一种 折磨 怪 数值 平衡 确实   第三层 对面 弓箭手 瞄准 后排   没 控制   后排 稳定 死 建议   每次 通关 加点 反馈系统 东西   解锁 新 随从 皮肤     音效 反正 女妖 音效 听 耳朵 疼   补充 一点   tm 开 ce 作弊器   改 数值   修改 经验 上限   战赢 升 一级   天赋 点 点 完   妈 离谱,bug,缺点或问题,
期待 后续 DLC 章节,无帮助,,
说不完 恶心 推荐 高难度 高难度 真的 垃圾 玩玩 新手 难度 快乐 就行了 硬核 这是 为难 玩家 怪物 增强 码 游戏 高难度 AI 优化 更 频繁 精英 怪 小额 数据 增强 倒好 概率 恶心 玩家 更 频繁 杀伤 后排 更 频繁 暴击 更 频繁 离谱 DEBUFF 更 频繁 离谱 怪物 阵容 第二层 队伍 恶心 矮 战士 锤手 神官 炼金 锤手 神官 马 离谱 盾 不好 破 炼金 搁 腐蚀 瓶子 永久 消除 护甲 魔抗 ？ 三 回合 后排 没死 谢天谢地 速 攻破 盾 难 掉 san 完非 死 残 刚刚 恶心 第二层 骷髅 架势 锤 手 疯狂 解 锤手 疯狂 轰炸 灭 更 别提 弱智 架势 嘲讽 几率 连架 四 回合 盾 DEBUFF 不往 骷髅 攻击 不往 骷髅 神官 后排 套 伤害 翻倍 炼金 瓶子 后排 甲 全消 锤手 一轮 落 雷 玩 妈 ？ 正统 奶妈 兵种 指望 BUFF 兵能 回合 掏出 三层 保鲜膜 抗 一套 组合拳 牛 逼,缺点或问题,,
暗黑 地牢 好玩,无帮助,,
初见 难度 高 兵种 解锁 游戏 理解 提高 套路 灵活运用,优点或启发,,
游戏 挺好玩 挺 耐 玩 难度 第二层 途中 发现 恐惧 效率 伤害 恐惧 敌人 概率 回满 理智 加个 buff 伤害 来得 实在 大哥 着实 耗不起 越耗 阵亡 概率 越大 第一层 boss 女妖 差点 死 顺带 一提 炸弹 爆炸 死过 骷髅 女妖 恐惧 收益 吓死 敌人 掉落 材料 全额 概率 掉落 写实 耗血 伤害 亲测 巫 妖 僵尸 女妖 骷髅 组合 幽影 新娘 女妖 僵尸 损伤 低 希望 能出 更 兵种 调整 恐惧 可玩性 这样的话 组合 更 有趣 恐惧 吓死 条空 幽影 爪子 捏死 逃跑 概率 奇怪 指望 逃跑,建议,缺点或问题,攻略
感觉 依然 半成品 后续 关卡 设计 变得 畸形 角色 平衡性 很差 特色 废物 说 最蠢 真的 不太 明白 DK 暴击 ？ 平衡 改动 团队 自顾自 做 游戏 说 暴 击伤 被动 废 正义 必胜 难度 BOSS 之外 一场 追求 快速 减员 前排 DK 伤害 血量 不算 特别 两个 压力 伤奇 低 纯 压力 技能 功能性 回复 魔力 说 适合 环境 暴击 死 ？ 团队 做出 贡献 ？ 蜘蛛 能拉人 破 架势 减伤 debuff 血量 续航 DK 稳定 保护 队友 伤害 过得去 几点 说 全方位 完爆 一点 白骨 骷髅 保护 队友 回复 稳定 命中 低 点 命中 回报 DK 高多 暴击 被动 确实 强大 格挡 防护 抵抗 敌人 攻击 敌人 DK 二 敌人 dk 不暴击 DK 抗 不住 敌人 攻击 ？ 解决 DK 破除 架势 保护 队友 前排 攻击 前排 攻击力 暴击率 高 输出 不行 活着 团队 做 贡献 ？ 总 愤怒 放大 招来 输出 ？ 设计 很大 角色 安插 强大 被动 技能 强度 特色 DK 技能 增强 角色 重做 这是 设计 希望 重视 角色 平衡性 失衡 设计 角色 失误 游戏 设计 思路 要说 游戏 定位 硬核 战术 硬核 叫好 叫座 东西 绝大部分 接受 硬核 ？ 硬核 一般来说 包括 极 高 难度 限于 难度 机制 难以 理解 手 精通 东西 包含 在内 运气 成分 占 重 光凭 一点 推定 游戏 硬核 伊拉 图斯 死之主 这款 游戏 运气 成分 占 重 仅凭 运气 很差 影响 这场 下一场 资源 有限 节奏 紧凑 敌人 越来越 强 失利 影响 运营 情况 死 难受 搞不好 还会 崩盘 这是 不太 设计 东西 游戏 运气 成分 太 无趣 运气 成分 占 坏事 硬核 仅 一点 款 游戏 难度 不看 玩家 攻略 想要 精通 困难 一款 硬核 游戏 无疑 设计 导致 战术 做 糟糕 影响 游戏 体验 角色 等级 设定 缘故 喜欢 阵容 无暇 续航 一条 路 走 黑 扔 几个 角色 放到 竞技场 里 一层 boss 节约 资源 不停 强化 实力 续航 增加 伊拉 图斯 经验 愤怒 值 魔法值 挖 部件 合成 紫色 部位 做 紫 角色 紫色 装备 资源 太 少 家里 运营 选择 实际上 说 选择 喜欢 满血 脱战 一带 一路 阵容 压力 致死 血量 致死 少不了 回血 回蓝 续航 角色 久 幽魂 反击 流 蜘蛛 吸血鬼 迷失 灵魂 冰冻 死者 一二层 全能王 阵容 事实上 阵容 抗压 能力 强 容错 率高 看运气 拉低 运气 成分 占 无头 角色 喜欢 走 魔法 死亡 一指 答案 简单 敌方 快速 减员 说 游戏 设计 敌人 几个 废物 废物 技能 第二层 带盾 矮 人大 概算 废物 喜欢 举盾 浪费 回合 伤害 高 耐打 好像 dk 稍微 强 点 长矛 兵 喜欢 开启 架势 浪费 回合 伤害 高 其他人 不说 第三层 神仙 几个 矮人 个个 省油的灯 技能 威胁 快速 减员 对象 威胁 更大 导致 玩家 选择 阵容 无限 倾向 快速 减员 控制 降低 团队 压力 情况 导致 阵容 选择 倾向性 战术 变得 单一 阵容 好不好 玩 阵容 玩家 永远都是 追求 最优 解 也许 阵容 搭配 也许 思路 阵容 不停 换人 休息 回血 一条 路 走 黑 战术 永远 单一 ？ 脑子 材料 减员 思路 优先   消灭 控制 消灭   威胁 目标 仅此而已 游戏 设计 导致 设计 理念 互相冲突 不停 平衡 调整 中 慢慢 变得 畸形 说 游戏 体验 游戏 玩得 累 感觉 过程 喘不上 气 一步 精打细算 说 游戏 基础 一点 好玩 款 游戏 简单 难度 依然 乐趣 DD 那种 惊喜 感 战胜 强大 敌人 成就感 累积 增强 东西 玩通 感觉 空虚 拙见 想必 看法 到位 希望 带来 少许 设计 游戏 思路,缺点或问题,,
亡灵 版 黑暗 地牢 平衡性 后期 解锁 兵种 前期 强太多 能奶 兵 后期 兵 前期 全是 换命,缺点或问题,,
好玩,无帮助,,
闪避 反击 掉 san 流 233 配置 怨灵 尾 两个 幽魂 一个半 吸血鬼 顶前 半 吸血鬼 辱骂 嘲讽 必暴击 群体 小幅 降 san 削低 血量 两个 幽魂 两次 黑芒 40 命中 降低 怨灵 两 回合 加 35 闪避 前排 足够 生存空间 输出 掉 san 两个 怨灵 黑暗 爪系 技能 稳定 输出 怨灵 闪避 反击 反击 暴击 群体 小掉 san 幽魂 自带 回血 续航 加血 加蓝 闪避 50 80 90 续航 太 必中怪 偏 点 愤怒 系 天赋 无情 邪恶 永恒 对面 加血 人不死 重点 233 抬血 奴仆 技能 点 生存 闪避 点 成型 30 50 闪避 套路 掉血 不算 太 拖 怕 矮 火枪 兵 标记 移除 闪避 弩手 必中 总体 快乐 233,攻略,,
看不到 更新 关卡 等待 上线 看不到 诚意 最逗 厂商 开发 游戏 还给 推荐 真 搞 明白 做 销售 ？,缺点或问题,,
游戏 类型 暗黑 地牢 实在 拿来 先说 说 优点 游戏 系统 数据 回合制 游戏 平衡性 游戏性 策略 游戏 受众 体 市面上 大部分 不用 动脑子 反正 玩 爽 游戏 受众 体 区别 很大 游戏 数据 平衡性 瑕疵 说真的 至少 符合 回合制 玩法 数据 大小 数据 增长 曲线 挺不错 无脑 秒 秒 秒 秒杀 奇葩 操作性 情况 角色 成长性 下属 成长性 一点 制作组 用功 想 做 难度 游戏 下属 死亡 培养 成型 下属 死亡 麻烦 事情 这款 游戏 多个 控制 控制 玩玩 游戏 懂 角色 培养 死亡 归零 一点 说 做 暗黑 地牢 还好 辅助 系统 暗黑 地牢 辅助 系统 包括 建城 天赋 魔法 炼金 增加 玩家 游戏 成长性 乐趣 增加 玩家 可控性 确实 眼前一亮 缺点 未 游戏 提 成熟 建议 体现 旁白 说 不可避免 暗黑 地牢 做 暗黑 地牢 旁白 更 时机 语调 更让人 兴奋 建议 旁白 不用 成本 情况 增加 旁白 语调 声调 更 高昂 数据 显示 这是 懒人 式 建议 希望 数据 显示 最终 伤害 不用 估算 护甲 计算 压根 算 地图 显示 形式 说真的 地图 符合 审美观 画得 更好 一点 This   type     game       similar       Darkest   Dungeon       t     avoided     compare .. Let s   talk       advantages   first1   The     important   thing     a   turn   based   game     balance     gameplay             audience       strategy   game             audience       game       market   Although     current   data   balance       game     flawed             line       turn   based   game     matter     size       data   It s     a   data   growth   curve       pretty   good   Basically         brainless   seckill     seckill         rarely     a   wonderful   situation       killed   suddenly     seckill       operability.2   The   role   growth         called   subordinate   growth             production   team   works   hard           play   a   difficult   game     avoid     death     subordinates   But       trained   subordinates   die       replace       a     troublesome   thing   And     game   makes   a   character             cultivated         completely   return           dies     multiple   aspects     control       control       play     game     detail                       dark   dungeon.3   The   auxiliary   system         complex       dark   dungeon   includes   city   building   talent   magic     alchemy   It       increases     growth     fun       game       increases     controllability       game   It s     a   bright   spot   As       shortcomings       s     unfinished   game   I ll   give       immature   suggestions.1   As   mentioned     s   inevitable     make   a   comparison       Darkest   Dungeon   I       Darkest   Dungeon s   narration     richer       timing     intonation       exciting   It s   suggested     enrich     narration     shouldn t   cost       increase     appearance     intonation     narration       special   circumstances.2   The   data   shows         a   lazy   suggestion   I   hope     data     directly   show       damage       end   I   don t       estimate             armor   calculations   don t         calculate       The   map   display   form       map         line       aesthetic   If       Draw   a       It s   good,建议,优点或启发,
兵种 平衡性 做 僵尸 感染者 黑暗 骑士 鸡肋 解锁 兵种 里 巫 妖 技能 虽强 太 奇怪 感觉 舒服 伊 图斯 装备 物品 里 汉化 得不到 位 最想 吐 槽 地图功能 搞 象棋 里 兵卒 只能 后退 路线 没选好 BOSS 前 队伍 修炼 导致 废档 希望 地图 中 岔路 口能 选择 稍 回退 线路 公测 阶段 期待 正式 上线 时 表现 希望 输给 Darkest   Dungeon,建议,缺点或问题,
好玩 游戏 通关 无聊 希望 更新,建议,缺点或问题,
系统 直观 手快 设定 没什么 耐心 老年人 很快 热 ~   第一战 进入状态 可玩度 高   中 文化 水平 更是 出乎意料 一度 怀疑 国内 公司 开发 强烈推荐   很久没 找到 安心 坐下 消磨时光 游戏 大表哥 没能 玩 … … 老人家 真的 超级 耐心,优点或启发,,
正义 必胜 难度 下通 压力 流   分享 经验 阵容   女妖   怨灵   木乃伊   木乃伊   至少 配备 组人   阵容 没 续航   停尸房 回血   阵容 二级 成型   二级 女妖 点 出   右 架势 无视 护甲     怨灵点 出 右 推人     木乃伊 点出 右 推人       开局 女妖 先开 架势     其他人 推 就行了   三层 后期 小怪 只能靠     吸血鬼         幽魂   幽魂   刽子手   清小怪 思路   点 出 永恒 80 蓝   所有人 回 满血 吸血鬼 买血加 怒气     幽魂 无线 回蓝 保证 团队 不死     刽子手 大招点 左边   靠大招 秒 小怪 最终 boss   挺菜     阵容 女妖   女妖     木乃伊     木乃伊 带 回合 结束 回 蓝 消耗品     女妖 buff   16 恐惧   其他人 输出 就行了     女妖 buff 领主 技能 100% 暴击 木乃伊 大招 乱七八糟 减 运气 东西   200       BOSS 700 理智       血     永恒 能回 血,攻略,,
是因为 暗黑 地牢 买 整体 游戏 风格 确实 特色 喜欢 回合制 养成 元素 玩家 值得 入手 希望 增加 更 养成 深度 建筑 技能 装备,建议,优点或启发,
完完全全 半成品 推荐 折扣 购买,无帮助,,
游戏 游戏 难度 真的 过分 说 玩家 用兵 排阵 喜欢 高难度 挑战 想 玩游戏 体验 普普通通 乐趣 同类 游戏 我玩过 暗黑 地牢 难度 修改 没 死 几个 伊拉 图斯 并非如此 玩 难度 一关 一关 难 敌人 伤害 输出 真的 高 兵 妈 二连 斩 死 矮子 狂 战士 扔个 斧子 几十 血 老子 输出 妈 开打 回合 全灭 搞个 鸡儿 卵 敌人 出手 全是 优先 砍 级 兵种 高等级 兵种 解锁 妈 牛年马月 建议 敌人 属性 搞 太过分 死灵 大军 资源 无限 战术 撤退 再战 设计 成能 回血才行 只能 胜利 发生 家里 事件 战术 撤退 仅仅只是 保 玩家 回合 不死兵 再战 没 资源 造 新兵 行 派 撤退 回来 兵 死 奇幻 故事 死灵 大军 人类 搞 狼狈不堪 难度 敌人   强 这是 不让 通关 有意 为难 玩家,缺点或问题,,
不错 挺 有意思 希望 陆续 推出 更 怪物 挺 喜欢 地图 攻城掠地 期待 后续 骷髅 免疫 燃烧 … … 靠着 巫 妖 骷髅 炮灰 队伍 通关 游戏 挺 简单,建议,,
反向 暗黑 地牢 挺爽,无帮助,,
不错,无帮助,,
游戏 没 做 完 确实 一款 优秀 作品 推荐,无帮助,,
游戏 里 游戏 影子 ~ 魔法门 英雄无敌 暗黑 地牢 游戏 心意 不错 敌人 高难度 攻击 判定 太 不合理 不太 平衡 战损 太高 高难度 很难 玩 没什么 推荐 台词 配音 投入 加 分 中 二 ~ 喜欢,优点或启发,缺点或问题,
A   friend     mine             good     add     porn       game   All     games           Only     making     characteristics       highlight     market 朋友 说 游戏 加点 色情 元素 游戏 做出 一点 市场,建议,,
cool,无帮助,,
喜欢 地牢 游戏 玩玩,无帮助,,
不好玩   拿督过 高 或者说 消耗 过大,无帮助,,
好评 没 发现 吸血鬼 堕落 半 吸血鬼 难过 游戏 中 锁 条件 敌人 吸血鬼 敌人 吸血鬼 ？ ？ ？,缺点或问题,,
