comment,label_1,label_2,label_3
评测 下手 垃圾 王 新手 友好 确实 内容 小时 通 过图 速度 东西 很快 总体 前 小时 贼 香 小时 划划 划 画风 很香 色彩 艳丽 一点 黑 感觉 想起 无主之地 哈哈哈哈 造型 可爱 特别 研究 点 开会 细致 画图 搭 水道 挺 有意思 一种 类型 路 颜色 瓶子 那种 东西 堆太多 活泼 感觉 角色 爱 喝水 口渴 感觉 饿 河马 鱼雷 特质 造型 人均 扎辫子 希望 搭配 吃 喝 整点 地图 几种 类型 希望 再出 出新 天气 地形 食物 一点 故事 研究 完 空 格子 挺 内容 支持 一哈 玩 游戏 开心 期待 后续 加油 更新,建议,优点或启发,缺点或问题
接触 剑柄 那一刻 无数个 意识 一瞬间 扑 衣衫 猎猎 飘动 长发 浮 差点 承受不住 几欲 昏死 工具 命运 机械 飞升 徐仙公 悲惨 游戏 剧情 制作 义父 最终 评价 剑冢 挑战 流程 这是 策略性 极佳 RPG 打开 侵袭 模式 这是 经典 RogueLike 关 侵袭 模式 成 CKLike 评价 游戏 标准 游戏 里 玩成 游戏 维多利亚 玩成 填色 游戏 模拟 经营 历史 假设 太吾里 两个 游戏 经营 一堆 小游戏 小游戏 斗 蛐蛐 不好玩 战斗机 制是 即时 制 普通攻击 提气 架势 功法 施展 时间 积累 施放 多个 进度 错位 充满 竞技性 门派 功法 各有 长短 自由 搭配 组合成 风格 流派 理论 一招 鲜吃遍 天 主流 几个 构筑 舍弃 残疾 困难 难度 放弃 喜欢 流派 打通 情况 数值 平衡 事 平 流 天下第一 面对 极难 必死 难度 剑冢 流派 短板 成 残疾 简单 粗暴 铸剑 精制 优势 体现 目的 打出 伤害 击败 控制 增益 下毒 伤害 服务 何不 放弃 直奔 主题 堆过 三个 命中 普通攻击 打不出 致命伤 轻伤 重伤 高过 致命伤 打不出 致命伤 摧破 平 时刻 施展 距离 之外 攻击 进度条 暂停 清空 摧破 毛病 攒式 气势 后续 平衡性 更新 反制 轻 重伤 高 伤害 特效 现状 改变 战斗机 制 太吾村 经营 颇具 策略性 功能性 建筑 主 建筑 相邻 位置 资源 点 随机 分布 增长 扩张 建筑 排布 深度 一下子 高 策略 游戏 经营 之间 平衡 压力 最优 策略 自然 中心 放到 赚钱 太吾 应 实际上 着重 经济 建筑 资源 点 变化 优化 排布 耗费 时间 经济 建筑 成型 功法 技艺 大成 原本 放在 建 减少 消耗 建筑 建筑 维护费 回 建筑 建满 建筑 需 资源 最佳 来源 是从 路过 太吾村 行商 手里 购买 频繁 优惠 长期 村里 远程 控制 村庄 在外 游历 期间 点 宝贵 互动 学艺 时间 收集 资源 村庄 停滞 策略性 体现 玩起来 村庄 读书 功法 突破 重复劳动 枯燥 说 枯燥 也许 太吾绘 卷 令人 诟病 地方 更难 挑战 提升 属性 功法 技艺 练级 设计 经典 是因为 挑战 提升 过程 紧密结合 太 吾 等级 机制 高 伤害 高 命中 属性 年龄 装备 运起 功法 相关 加成 获取 方式 取决于 经营 能力 种田 种得 高 品级 礼品 送人 攒 关系 跨 侵袭 程度 学习 高阶 功法 这是 最值 称赞 一点 人物 关系 经营 蛐蛐 机制 人物 成长 割裂 纳入 这一 体系 机制 放大 枯燥 性 玉镜 沉思 改变 角色 特质 重复 挑战 外 道 巢穴 外 道 巢穴 相比 剑冢 BOSS 挑战性 枯燥 性堪 看书 突破 看书 突破 一大 枯燥 点 小游戏 前期 新鲜感 后期 重复 成功率 低 劳动 带来 积极性 打击 读通 一本 平时 读 不通 书 攒够 传承 自杀 传剑 不想 装备 奇书 选择 福利 清除 读书 一系列 障碍 读书 过程 枯燥 读的书 太多 读书 装备 书籍 领悟 设计 不错 挑战性 前提 奇遇 挑战性 便是 大小 武林大会 前期 奇遇 挑战性 这是 读书 新鲜感 时期 后期 奇遇 挑战性 想要 功法 装备 奖励 正好 撞 读书 变得 枯燥 感受 难以忍受 功法 突破 这是 避开 读书 中 学习 突破 宅 闭关 许久 也许 武侠 范 有趣 闭关 小说 里 一段话 轻描淡写 略过 整整 十年 无聊 过程 太 吾 玩家 经历 段 过程 功法 突破 更惨 技艺 突破 读书 永远 第一次 读 技艺 功法 同阶 同类 功法 已读 加成 读 技艺 书 较艺来 读书 枯燥 太 吾 较艺 主题 奇遇 提升 刻意 掌门 较艺 算是 无聊 过程 较艺 小游戏 机制 简单 过程 枯燥 充满 重复劳动 社区 有人 提议 较艺 做 卡牌 游戏 增加 工作量 做 较艺 系统 抬到 高度 人物 间 交互 很大 提升 空间 性格 逻辑 交互 记录 日志 里 玩家 脑补出 一场场 大戏 NPC 玩家 之间 交互 单调 奇书 面对 一堆 乞丐 武林大会 一开 所有人 开了个 任意 门 赶过来 狮子 开口 说 几个 模板 结仇 莫名 仇怨 做 敌对行为 要饭 切磋 蛊 致死 袭击 结仇 情敌 之间 一点 仇怨 关系 文本 缺乏 反馈 实在 极差 送够 吃 渝 刚正 善人 送 吃 妖魔鬼怪 关系 交情 得知 有难 赶来 相助 相助 赶过来 站 同一个 格子 里 更新 一条 日志 简单 有人 同道 有仇 回合 莫名其妙 开打 半句话 说 相助 站 点开 事情 练功 种田 主动 聊天 闲心 一个个 点开 做成 主动 出示 对话 仇 有仇 作恶多端 正派 不齿 有个 讨伐 对话 负心 薄幸 咒骂 背德 寡义 反馈 促织 系统 有趣 完善 机制 艺好 太多 系统 主 系统 太 紧密 太吾做 尝试 紧密 效果 却是 机制 促织 让玩家 玩 促织 系统 天材 地宝 奇遇 要花费 一只 蛐蛐 促织 系统 本质 主 系统 割裂 不同于 技艺 开局 练功 种田 纯斗 蛐蛐 快速 通关 流派 流派 正经 种田 差 促织 系统 里 玩家 可操作性 差 赌博 小游戏 回报 随机 物资 奖励 少量 关系 奖励 技艺 挑战 息息相关 技艺 造诣 关系 功法 发挥 必需 物品 制造 可控性 强 喜欢 蛐蛐 对标 昆特 牌 操作 空间 低 小游戏 实在 独立 玩法 资本 不好玩 主 系统 过深 斗 蛐蛐 只能 巫师 二代 骰子 牌戏 对标 巫师 三代 游戏 中 小游戏 地位 独立 机制 独立 剧情 主线 关联 对话 选项 非 必需 太吾里 斗 蛐蛐 作用 量 非质 按量 提高 关系 送 吃 送 吃 省 时间 打架 吃 不到 蛐蛐 七元 赋性 里 同道 特质 影响 更大 蛐蛐 微不足道 UI 层级 过深 功法 装备 套装 切换 说 体验 做 更好 游戏 可玩性 将会 更上一层楼 太 吾 内核 呈现 差 希望 正式版 好好 修改,建议,优点或启发,缺点或问题
太棒 咯       希望 早点 更新 完     正式 作品   美中不足 沿用 一代 操作   习惯   总体   特别 美轮美奂 图像处理   美术 做 没话说   希望 多加 元素   多一些 物品     美好 停留 一点 时间,建议,优点或启发,缺点或问题
真心 不差 不好 先 说好 画面 战斗机 制都 新颖 界面 UI 科技 感 不错 不好 体验 死 次 我菜 原因 玩 FPS 类 第一次 敌人 胡 脸上 只能 被迫 刀 砍 游戏 地图 空间 太 键位 反馈 出错 牵引器 白给 关卡 相关 指引 提示 做 真心 希望 完整版 有所改进 支持 国产 崛起,建议,优点或启发,缺点或问题
寄给 作者 玩家 朋友 一封信 亲爱 作者 阁下               时代 沉沦 时代 崛起 养精蓄锐 冬天 沉寂 春天 万物 复苏 厚积薄发 黑暗 起源于 光明 光明 起源于 黑暗 国产 游戏 厂家 地向 现实 低头 做 赚钱 垃圾 游戏 作者 传奇 举起 国产 游戏 倒下 旗帜 黑暗 时代 呐喊 国产 游戏 倒下 沉睡 睡醒 地球 游戏 界 东方 响起 雄狮 怒吼 腾飞 龙吟 嘹亮 集结 号           作者 白手起家 做出 游戏 游戏 名字 光明 记忆 想 作者 想 国产 游戏 界 带来 国产 游戏 崛起 光明 作者 君 干巴 爹 奥利 太监 星星之火 燎原 熄灭 光明 照亮 大地 落下           游戏 画质 优化 角色 脸 卡特 脸 优化 希望 角色 模型 真人 使命 系列 特别 脸部 优化 角色 脸膜 毛孔 做 打击 感 伤害 做 击飞 击倒 动作 地方 AI 太 僵硬 武器 伤害 做好 这是 事实 喷子 步枪 伤害 高 手枪 第三 剧情 研究 宏大 世界观 DLC 和续 作 剧情 矛盾 尴尬 地方 说 不好 抢先 版中 主角 技能 有感 舒服 多样化 希望 正式版 中 技能 搭配 更换 画质 抢先 版 画质 代表 最终版 高 期望 抢先 版 惊讶 画质 丝毫 不弱 泰坦 爹 使命   配乐 好奇 原创 音乐           这是 游戏 抢先 版 卖 元 良心 { 我觉 卖到 1OO 带有 完整版 免费 更新 踊跃 支持 顺便 多带 人来 支持           PS 希望 作者 回复 作者 交流 游戏 更新 制作 YY 世界观 连续 构思 好多 设定 续作 设想 历史 爱好者 通读 剑桥 中国史 中国通史 欧洲 中世纪 史 德国 战史 世界 通史 欧洲 近代史                                                                                                                                                                                                                                                                                                       ------------- 玩家 高一 狗 一枚,建议,优点或启发,缺点或问题
款 国产 科幻 射击 游戏 好玩 国产 科幻 游戏 海外 款 游戏 很棒 希望 正式版 增加 机械类 BOSS 增加 枪 换 配件 更好 顺便 能用 刀 体验版 刀 光刃 近程 攻击 能用 刀 近战 感受 强 打击 感 谢谢 飞燕 群岛,建议,优点或启发,缺点或问题
第一章 一周 目 通关 四十分钟 刺激 boss 战 压迫感 画面 不错     明白 讲     突突突 子弹 换 喷子 突突突 希望 完整版 故事 讲     值得 期待         小姐姐 很漂亮 希望 作者 出点 皮肤   衣服   泳装     换成 第三人称     欣赏 小姐姐,建议,优点或启发,缺点或问题
这是 一款 游戏 人物 建模 希望 改良 多点 表情 神态 女主 脸 怪怪 自然 剧情 地方 台词 打击 感 很棒 期待 正版,建议,优点或启发,缺点或问题
体验 一把 款 游戏 不错 支持 工作室 加油 期待 完整版 说 说 玩后 感   优化 差距 下意识   这款 游戏 孤岛 危机   可玩性 不错 枪械 光剑 设计   新颖 东西 后期 枪械   改装 BUG 死亡 载入 画面 枪械 光圈 晃动   BOSS 发现 死亡   枪械弹药 刷新 导致 一把 手枪 打死 最终 BOSS 总体 一款 不错 独立 游戏 很棒 希望 女主角 做 优化 胸 下垂 感觉   比例 做 不美型   DLC 卖 皮肤  ,建议,优点或启发,缺点或问题
希望 弄个 教程 熟悉 按键 技能 刚进 特别 懵 B F 希望 攻击速度 快点 等待 时间 长 发现 BOSS 效果 配音 不错 女主 听 尬 缺少 情感 听 应景 加油 再接再厉 等待 完整版,建议,优点或启发,缺点或问题
第一次 写 测评 我要 写 游戏 画质 不错 打击 感 国产 游戏 大中华 单机 3A 崛起 期待 越来越 精美 3A 游戏 登场 养鲲 传奇 一刀 999 聊聊 款 游戏 这款 游戏 理解 提 建议 纠正 换弹 感觉 枪械 模型 看花了 旁白 略显 尴尬 话 少 点 贴合 场景 增加 语气 解密 增加 队友 增加 敌人 解密 打斗 场景 一点 喜欢 突突突 游戏 中 人物 速度 增大 场景 显得 图好 boss 难 菜 希望 僵直 增大 boss 战 场景 希望 场景 城市 npc 互动 总体 一款 不错 游戏 期待 完整版 希望 作者 采纳 谢谢,建议,优点或启发,缺点或问题
优化 很棒 画质 清晰 动作 流畅 提 几点 意见 抓钩 只能 抓 点 东西 难受 有个 地方 要长 space 抓钩 看清 字 新手 教程 或者说 太短 详细 介绍 开 TAB 打怪 过程 中 熟悉 撒 shift 想要 枪 想 搞 刀 球球 ball   ball  ,建议,优点或启发,缺点或问题
二周目 通 评论   游戏 总体 看法 不可否认 借鉴 要素 确实 狗头 保命 依然 值得 期待 正式版 上线         游戏 玩法 操作 僵       手柄 体验 接受   键盘 倒 舒服 BOSS 杂鱼 设计 一块 BOSS     杂鱼 精英 重复 度高   第一章     武器 技能 搭配 combo 玩起来 很爽     勾爪 一块 优化   重做     勾 爪 抓鸟   抓 BOSS   地方 用不上     建议 参考 子弹 风暴     评分 系统        ,建议,优点或启发,缺点或问题
感受 作者 这款 游戏 热情 态度 欣慰 国内 做 游戏 希望 作者 不忘 初心 最终 梦想 整体 第一章 体验 难度 节奏 紧凑 射击 手感 操作 手感 打击 感都 不错 熟悉 虚幻 引擎 画面 质感 带来 审美疲劳 作者 想 短短 小时 流程 游戏 里 塞入 各种各样 元素 整体 带来 臃肿 重点 感觉 建议 诸多 元素 节奏 分批 游戏 层次感 作者 加油,建议,优点或启发,缺点或问题
推荐 国产 不错 射击 游戏 重度 RPG 玩家 买 类型 游戏 吸引 游戏 故事 背景 吃 一套 说 几点 体验 不好 地方 BOSS 战中 视野 差 敌人 地形 情况 个人感觉 少 一点 看不见 路卡 死 疲劳 躲避 敌人 躲避 技能 转头 困难 导致 小兵 群殴 极容易 小兵 卡住 一顿 胖揍 强烈建议 好好 写 剧本 故事 背景 挖掘 性 重度 RPG 玩家 希望 游戏性 优秀 能以 优异 剧情 游戏 加 优化 闪避 技能,建议,优点或启发,缺点或问题
不错 游戏 抢先 版 讨论 剧情 说 说 感想 建议 优点 优化 很棒 画质 不错 动作 技能 衔接 流畅 打击 感较 敌人 设计 cool 刑 天真 帅 技能 cool4 第一人称 探索 动作 射击 游戏 吹 爆 缺点 新手 教程 配音 棒 读 声音 好听 很缺 情绪 强力 敌人 慌 小姐姐 谜 自信 有条不紊 人物 表情 僵 嘴部 眼部 动作 濒死 状态 画面 灰 看不出来 有时候 濒死 技能 设计 难受 Q 抓钩 探索 游戏 Q 抓钩 技能 灵活 只能 荡绳 钩 敌人 自由度 不高 用于 地形 位移 条件 苛刻 建议 缩短 抓钩 长度 增加 自由度 Q 抓钩 钩 敌人 给予 敌人 长时间 硬直 boss 无硬直 主角 动弹 开 导致 白给 建议 加长 硬直 主角 踩 一脚 敌人 弹开 适中 距离 调整 次数 cd 以防 无限 飞踢 流 E 剑 挥剑 按住 E 导致 别扭 牺牲 方向键 挥剑 后摇太长 建议 推荐 按键 E 改成 V F   减少 摇 时间 光剑 改成 副 武器 安装 枪 F 技能 前摇 小长 boss 停 建议 加个 boss 减速 技能 点 闪避 顺手 Shift 大部分 时间 跑 绑定 闪避 要松 别扭 建议 改键 尝试 次 方向键 建议 添加 前方 闪避 刑天 场地 角落里 主角 烟雾 黑暗 中 视野 太低 手电筒 亮度 角度 开不开 区别 敌人 技能 新奇 AI 爱酱 敌人 闪现 来回 鬼畜 闪到 奇怪 位置 技能 点 太 攒 PS 建议 滑 铲 帅 建议 敌人 变得 加个 红框 游戏 不错 值得 期待 先 入手 一份,建议,优点或启发,缺点或问题
光速 小伙伴 开 2300 末期 事件 高难 摸索 作 死局 军孤 2307 觉醒 梦回 1.9 值得称赞 蠢驴 游戏 界面 变化 外交 界面 银河 社区 参议院 界面 做 良心 第一眼 内容 繁多 目不暇接 仔细观察 过后 点 功能 新 增加 封面 起源 至少 故事 吸引力 新 事件 感觉 增加 新坟 新 遗珍 大吐槽 汉化 英文 群星 英文 专有名词 大学生 读 困难 起源 故事 平衡 游戏 机制 开局 巨建 中期 非常容易 点 星河 奇迹 原地 起飞 导致 破碎 之环 起源 强力 前期 些许 难受 贸易市场 二产 转为 产 矿物 能量 币 收入 来源 更何况 起源 里 鸡肋 故事 联邦 开局 小伙伴 开局 六个月 碰上 事件 两个 同盟 吵架 二五仔 退盟 宣 宿敌 抢 增益 让你玩 难受 起源 像是 故事 集合 平衡 影响 玩家 体验 外交 手段 简单 舔 AI 变得 没玩高侵 开局 驻扎 外交官 随便 签署 协约 信任度 稳增 不降 变相 巨企 参议院 银河 社区 感 薄弱 参议院 常任理事 国 国家 综合 实力 决出 银河 社区 提案 感觉 修改 外交 综合 实力 排名 带来 buff 行政 大楼 强力 增加 人口 惩罚 行政 大楼 帝国 规模 持续 增加 随便 爆铺 球开 行政 大楼 开 行政 球 前期 随随便便 规模 300 400 蠢驴 想 爆铺 砍 一刀 行政 大楼 貌似 听到 新 音乐 忍 版本 2.42 实质性 变化 依旧 机飞 天下 人口 资源 人口 当好 第四 天灾 起源 故事 噱头 体会 不到 游戏 内容 变化 联邦 中后期 发展 方式 联机 些许 新 体验 参议院 银河 社区 更是 没什么 作用 飞升 系统 做 多样化 蠢驴 想想,建议,优点或启发,缺点或问题
终于 解决 帝国 规模 总算 不用 徘徊 控制规模 爆铺 之间 企业 帝国 政体 铺 增强 企业 政府 玩家 游戏 体验 联邦 银河 议会 宣战 理由 外交 使者 汉化 代码 猜 看不懂 希望,建议,优点或启发,缺点或问题
优化 游戏 剧情 优美 沙盒 模式 可玩性 完善 不错,建议,优点或启发,缺点或问题
画面 精致 操作 不难 爽 剧情 很迷 完 主线 无脑 刷装备 图 boss 重复性 太高 厌倦感 一把 时间 短 希望 出多人 pvp 枪械 射速 摸不着头脑 冲锋枪 一点 近战 僵硬 招式 游戏 配置 高 价格 偏高 建议 打折 入手 希望 快点 dlc,建议,优点或启发,缺点或问题
好玩 挺好玩 内容 感觉 少 点 测 理解 确实 模拟游戏 玩 十分钟 天亮 起步 底子 网格化 游戏 更好 自由度 更高 制作组 好好 做 一代 经典 不成问题 小人 寻路 一点 瑕疵 建议 日后 规划 道路 生老病死 搞些 叛乱 强盗 不美哉,建议,优点或启发,缺点或问题
文案 很棒 玩法 新颖 分辨率 调 实属 拉 跨 本来 手游 发布 游戏 操作 细节 手游 查看 属性 右键 长 剧情 分割 感太 各条 路线 之间 关联 太 会心一笑 neta 画风 行 文案 不符 文案 帅 一批 游戏 里 一张 卡通 萌系 离谱 瑕不掩瑜 值得 鼓励 希望 优化 成 完整 pc 端 游戏 一种 模拟器 感觉,建议,优点或启发,缺点或问题
创意 单调 希望 扩充 游戏 内容,建议,优点或启发,缺点或问题
全 成就 治理者 全 地图 难 通关 说 游戏 看法 游戏 手机 玩 早 玩家 游戏 新人 友好 游戏 机制 想要 游戏 机制 最起码 玩个 十几个 小时 确实 挺 有意思 过程 手机 玩 困难 难度 难 通关 玩 困难 难度 切菜 简单 玩 NC 出品 一款 游戏 瘟疫 公司 反叛 瘟疫 共同点 高 随机性 做出 决策 带有 尝试 冒险 玩法 有趣 期待 游戏 更新 内容 战役 模式 游戏 说 一点 游戏 里 顾问 作用 平常,建议,优点或启发,缺点或问题
手残 路痴 党 死亡 成死于 跳 崖 找路 攻略 找 小时 建议 恐高症 路痴 患者 谨慎 入手 游戏 机制 总体 不错 画风 难 接受 打击 感 尚可 期待 出下 一关 优化 泉水 泉水 识海 麻烦 读图 慢 物品 栏 少 改进,建议,优点或启发,缺点或问题
难以 评价 游戏 画质 难受 游戏 动作 优秀             游戏 画质 难以 入眼 过场 人物 粗糙 表情 呆板 地图 简单 精度 低 缺乏 画风 UI 简单 美感 代入 感 剧情 简陋 近乎 BGM 单调 变化 很小               相 缺点 游戏 系统 出色 流畅 出剑 动作 潇洒 拉风 伤害 判定 精准 躲开 受伤害 情况 游戏 技能 数量 招式 华丽 充满 仙风道骨 游戏 连招 浮空 破招 躲闪 到位 玩起来 爽快 游戏 充满 恶意 黑魂式 硬核 设定 灵泉 复活 内息 翻滚 无小 地图 一系列 设定 暗示 受苦 游戏 兼顾 鬼泣 式 爽快 黑魂式 受苦 游戏 定位 矛盾 结合体 游戏 高难度 游戏 偏向 受苦 方向 发展 绚丽 招式 大神 秀技 方式 玩家 安心 享受 开发 组 游戏 简单 难度 增加 地图 降低 轻功 难度             出色 系统 缺乏 剧情 填充 游戏 玩法 显得 空洞 游戏 整体 完成度 低 光靠 出类拔萃 动作 系统 很难 吸引 玩家 购买 优点 动作 细腻 招式 华丽 硬核 判定 挑战性 缺点 剧情 简陋 缺乏 填充 画质 粗糙 难以 入眼 鉴赏家 蛋蛋 荐 游团 https store steampowered curator 35596718,建议,优点或启发,缺点或问题
乐意 分享 款 游戏 希望 新手 刚玩 先不开 mod 完完整整 游戏 体验 一遍 bug 体验     游戏 一点点 看法 bug 先 说 官方 修复 挺快 玩 多个 小时 大部分 乐趣 创意 工坊 指 剧情 玩法 体验 完 开 第四个 档     耐久 限 必备 想 第一个 档 高级 饰品 耐久 好像 多用 一会 顶级 修复 每次 超级 心疼 大佬 人物 优化 养眼 活力 工坊 更新 张月 剧情 打通 可惜 意犹未尽 感觉 希望 地图 里 地方 早点 实装 期待 出新 区域 英语单词 背 几个 镇名 倒 熟 不行 拳套 啥时候 操作 优化 张月 瞬移 技能 视角 跟上     难受 啥时候 搞 走 a 方式 远程 武器 真 习惯 人一散 点 不到 不用,建议,优点或启发,缺点或问题
rouguelike 卡牌 模拟 经营 相当程度 模仿 杀戮 尖塔 开发者 建议者 里 致敬 杀戮 尖塔 创意 很大 中 前期 体验 不错 说 说 缺点 rouguelike 做 不算 事件 触发 摸透 随机 玩家 获取 东西 事件 怪物 一套 不记 东西 波 BOSS 会冲 城墙 平衡性 做 卡牌 通关 一套 阵容 就行 鸭 骑士 天下无敌 配个 圣盾 奶妈 通关 没什么 强大 卡牌 挤压 军事 卡牌 生存空间 卡 上场 机会 游戏 经营 游戏 卡牌 商店 刷 游戏 刷 鸭 骑士 强化 鸭 骑士 游戏 找到 最优 解 索然无味 开发者 一点点 建议 寻思 开发者 看不懂 中文   可刷 卡牌 刷 建议者 做 combo 杀戮 尖塔 腐化 树枝 战 combo 无解 接受 难 即可 多局 游戏 重复 保障 卡牌 用武之地   尽量少 快速 点击 卡牌 讨厌 设计 想 冷静 思考 最优 解 边卡 时间 抽卡 刷钱 下怪 无脑 点击 开发者 鼠标 连点器 东西 甚者 开发者 主机 平台 手柄 玩,建议,优点或启发,缺点或问题
游戏 创意 操作 难度 适中 画风 略有 流畅 感 最低 配置 希望 降低 一点 提高 流畅 度 更新 快点 太慢,建议,优点或启发,缺点或问题
整体 感觉 难度 中等 偏难 画风 不错 人物 道具 随机性 很强 地方 地图 太 单一 变化 升级 技能 跟前 一级 技能 效果 希望 改变 地图 随机性 增加 主页 魔晶 用途 总体 游戏 刚出 满分 十星 星 算高,建议,优点或启发,缺点或问题
讲道理 挺好玩 几天 通关 打击 感 骨头 做 不错 特别 撞击 牛头人 死神 熟悉 随便 练练 玩 不错 换头 连招 感觉 内容 太少 无用 骨头 太 厉害 几个 格子 装备 加成 少数几个 太 导致 金币 买 加血 用处 缺点 骨头 特定 几个 场景 关太 冗长 不到 高等级 骨头 第三 关中 段 拿到 高等级 好玩 一点 骨头 接近 最终 BOSS 玩 几个 场景 希望 后续 优化,建议,优点或启发,缺点或问题
精致 画面 不错 游戏性 值得 推荐 游戏 体现 怪物 攻击方式 单一 英雄 平衡性 不佳 无伤大雅 bug 总体 瑕不掩瑜 值得 期待 官方 玩家 反馈 给与 更新 好评 鼓励 入手 游戏 价格 个人感觉 较贵 建议 折扣 入手,建议,优点或启发,缺点或问题
游戏 打击 感 世界 代入 很棒 魔王 勇者 角度 做 游戏 新颖 头骨 强 太 强弱 太弱 场景 重复 率太高 boss 小怪 难度 高 希望 改进 难度 高 调到 高难度 模式 手残 玩 低 难度 模式 一辈子 不到 boss 真的 难受 总体 游戏 很棒 希望 作者 改进,建议,优点或启发,缺点或问题
一款 roguelike 游戏 游戏性 不错 画风 挺 喜欢 手感 僵硬 敌方 受击 反馈 很足 还好 唯一 恶心 点 众多 敌人 围 那种 闪现 背后 敌人 出招 显示 掩盖 导致 作出反应 希望 制作组 改善 敌方 出招 提示 挺 一款 值得 推荐 游戏,建议,优点或启发,缺点或问题
期望 优点 缺点 喜欢 画风 游戏 操作 手感 倒 还好 类似 小时候 玩 冒险王 感觉 游戏 升级 类 游戏 rouguelike rouguelite 地牢 内容 导致 扣分 装备 几个 特效 观感 装备 变得 很强 可换 头骨 几个 打通关 能力 全 解锁 体验 头骨 内容 随机性 倒 说 头骨 刷 不好 刷 不好 拼 技术 苟着 不行 重来 想 说 地图 实在 太 单调 随机 特色 地图 地图 打遍 特别 高 地点 特定人物 技能 钱 没什么 亮点 刷怪 跳上 空荡荡 台子 刷出 一群 完 刷 一群 小怪 款式 印象 里 两只手 数完 树怪 人怪 几个 变种 第三关 小鬼 一般来说 怪物 种类 地图 丰富性 随机性 凑 两个 不好 导致 新鲜感 无聊 现有 内容 通关 价值 建议 多加 地牢 外 内容 小怪 种类 地图 难度 奖励 游戏 抢先 体验 好评 正式 上线 没什么 变化 没什么 类型 游戏 比不上 DC 价格 分量,建议,优点或启发,缺点或问题
推荐 不好 玩 小时 说 想法 换头 真的 新颖 玩法 说 每局 两个 史诗 级 头 运气 两个 这方面 体验 感 勇士 进程 组队 真的 有趣 关卡 整体 难度 五个 小时 通关 八个 小时 升级 剩下 五个 小时 研究 剧情 杀 我试 多种 打法 包括 不带 道具 只用 初始 小骨 初代 勇士 一刀 9999 实验 隐藏 BOSS 说 缺点 关卡 重复性 过高 小怪 刷新 地点 地图 包括 BOSS 攻击 顺序 强 背板 型 第一第二 BOSS 无伤 第三次 通关 视觉 疲劳 建议 小怪 随机 刷 地点 技能 两个 技能 原因 发现 一级 二级 技能 描述 浪费 8000 魔石 吐 槽 一点 第三关 实验室 勇士 完 BOSS 伤 关卡 勇士 难度 BOSS 高 碰上 法师 忍者 圣骑士 一组 平衡性 真的 强 真强 弱 真弱 敌人 头骨 真 弱 没错 说 级 斗士 玩 头骨 很强 同级 水准 骑士 超过 史诗 tql 史诗 级 头骨 很强 指 黑暗 圣骑士 掠夺者 狂 战士 夜叉 勇士 里 法师 忍者 勇士 恶心 游戏 不错 心意 推荐 估计 一两月 游戏 完成度 低 建议 打折 时期 购入 拿到 死神 无双 建议 撤掉 保留 死神 斗士 远点 死神,建议,优点或启发,缺点或问题
好玩 明明 手残 游戏 想着 两个 骷髅 玩出 花来 花里胡哨 玩 死 五十 次 第二章 暴躁 砸 键盘 冲动 乐在其中 价格 贵 小骨 平衡 做 我能 打到 依赖 捡 骨头 bug 无伤大雅 好像 修复 加个 小骨 图鉴,建议,优点或启发,缺点或问题
地图 数量 太少 玩多 腻 建议 持续 添加 新 骨头 boss 一点 第二张 图 boss 难度 跨越 太大 几次 打过 消磨 零碎 时间 不错 小游戏 打击 感 金币 彩蛋 有趣 背景音乐 更新,建议,优点或启发,缺点或问题
疫情 期间 我能 里 吃 蝙蝠 肉 boss 盖房子 航海 吃 排骨 美滋滋 游戏 更新 慢 不爽 可玩性 一般般 目前为止 期待 更新 多人 更新 多点 东西 动物 植物 岛屿 大小 希望 早点 出个 官中,建议,优点或启发,缺点或问题
这是 一款 潜力 游戏 包括 游戏 题材 创意 后续 有意思 玩法 内容 游戏 处于 评测 阶段 游戏 内容 配不上 价位 推荐 妨碍 期待 游戏 厂商 野心 款 游戏 潜力 个人感觉 融入 多人 合作 rpg 元素 并不需要 做成 星际 期待 成长 有生之年 系列,建议,优点或启发,缺点或问题
本来 是因为 养 蚂蚁 相关 游戏 随便 试一下 没想到 不错 品质 SLG   类似 RTS 操作 感觉 关卡 少 可玩性 价格 完成度   性价比 不算 特别 高   特色 稍微 蚂蚁 找到 乐趣 后续 蚂蚁 种类 特色 增加 更好   黄猄 蚁 桥   行军 蚁   不说 白蚁 是因为 白蚁 蚂蚁 蟑螂 近亲   empire     ants   样子 关卡 半小时 手   10h 已有 内容 完   重复 可玩性 很大,建议,优点或启发,缺点或问题
错过 潜艇 模拟游戏 看做 猎杀 潜航 系列 续作 玩法 船员 生活 模拟 代入 感 早期 版本 Bug 内容 偏少 真的 看好 潜力 希望 制作组 努力 完善 后续 希望 多任务 类型 潜艇 种类,建议,优点或启发,缺点或问题
玩 小时   算不上 大佬   萌新期 算是 没事 沉船 升级 全了 有意思 游戏   打发 时间   挂机 程度 艇 军官   记错 床位 总有 干活   负责 倒班 评论 区里 说 恶性 bug   闪退   坏档 制作组 这时候 修复 bug   测试阶段   理解 读下 档   崩溃 程度 制作组 尽力 做好 游戏 希望 多加 有意思 巡逻   巡逻 声望 做 几个 升级 全了 估计 后期 增加 貌似 刷船 随机 出港 一条 船 看不到 看贴 里 有人 发 好几个 航母 战斗群 难度 导致,建议,优点或启发,缺点或问题
